,wine,wine_id,appellation,color,wine_type,regions,country,vintage,is_primeurs,score,confidence_index,journalist_count,avgPrcpFebruary,avgTempFebruary,avgPrcpMarch,avgTempMarch,avgPrcpApril,avgTempApril,avgPrcpMay,avgTempMay,avgPrcpJune,avgTempJune,avgPrcpJuly,avgTempJuly,avgPrcpAugust,avgTempAugust,avgPrcpSeptember,avgTempSeptember,avgPrcpOctober,avgTempOctober
592,"Kongsgaard, Chardonnay, White, Napa Valley",91585,Napa Valley,White,dry,California,Usa,2003,False,96.08,C+,3,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
593,"Araujo Estate, Eisele Vineyard Sauvignon Blanc, White, Napa Valley",5551,Napa Valley,White,dry,California,Usa,2004,False,91.19,C+,3,0.2374074074074074,49,0.02774193548387097,58,0.01172413793103448,58,0.0033333333333333327,60,0.0,65,0.0,66,0.0,68,0.004666666666666667,67,0.08,59
594,"Martinelli, Three Sisters Vineyards Sea Ridge Meadow Chardonnay, White, Sonoma Coast",102669,Sonoma Coast,White,dry,California,Usa,2003,False,90.67,C,3,0.08178571428571428,62,0.07677419354838708,67,0.15566666666666668,63,0.035483870967741936,75,0.0,83,0.0,89,0.0,85,0.0,86,0.0,82
595,"Martinelli, Woolsey Road Chardonnay, White, Russian River Valley",102676,Russian River Valley,White,dry,California,Usa,2004,False,90.57,A+,3,0.2292592592592592,59,0.034193548387096775,73,0.015172413793103447,72,0.0023333333333333327,76,0.0,83,0.0,85,0.0,87,0.0036666666666666666,87,0.16774193548387098,73
596,"Grgich Hills Estate, Grown Dry Sauvignon Blanc - Fume Blanc, White, Napa Valley",80582,Napa Valley,White,dry,California,Usa,2004,False,90.04,B,4,0.2374074074074074,49,0.02774193548387097,58,0.01172413793103448,58,0.0033333333333333327,60,0.0,65,0.0,66,0.0,68,0.004666666666666667,67,0.08,59
597,"Martinelli, Zio Tony Ranch Chardonnay, White, Russian River Valley",102677,Russian River Valley,White,dry,California,Usa,2004,False,89.99,B,3,0.2292592592592592,59,0.034193548387096775,73,0.015172413793103447,72,0.0023333333333333327,76,0.0,83,0.0,85,0.0,87,0.0036666666666666666,87,0.16774193548387098,73
598,"Peter Michael Winery, Cuvee Indigene Chardonnay, White, Sonoma County",114823,Sonoma County,White,dry,California,Usa,2003,False,93.85,C+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
599,"Chappellet, Chardonnay, White, Napa Valley",31610,Napa Valley,White,dry,California,Usa,2004,False,89.68,B,3,0.2374074074074074,49,0.02774193548387097,58,0.01172413793103448,58,0.0033333333333333327,60,0.0,65,0.0,66,0.0,68,0.004666666666666667,67,0.08,59
600,"Grgich Hills Estate, Grown Chardonnay, White, Napa Valley",80581,Napa Valley,White,dry,California,Usa,2003,False,86.78,B+,3,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
601,"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,2003,False,93.78,A+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
602,"Peter Michael Winery, La Carriere Chardonnay, White, Knights Valley",114826,Knights Valley,White,dry,California,Usa,2003,False,93.74,C+,3,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
603,"Paul Hobbs, Cuvee Agustina Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113415,Sonoma Mountain,White,dry,California,Usa,2003,False,93.43,B+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
604,"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,2003,False,92.88,B,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
605,"Peter Michael Winery, Ma Belle-Fille Chardonnay, White, Knights Valley",114830,Knights Valley,White,dry,California,Usa,2003,False,91.91,B+,3,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
606,"Paul Hobbs, Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113425,Sonoma Mountain,White,dry,California,Usa,2003,False,90.05,C+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
607,"Peter Michael Winery, L'Apres-Midi Sauvignon Blanc, White, Knights Valley",114824,Knights Valley,White,dry,California,Usa,2003,False,89.33,C+,4,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
608,"Rudd, Mount Veeder Sauvignon Blanc, White, Napa Valley",123068,Napa Valley,White,dry,California,Usa,2003,False,88.44,A+,3,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
609,"Pine Ridge Vineyards, Dijon Clones Chardonnay, White, Carneros",116330,Carneros,White,dry,California,Usa,2003,False,85.45,C+,3,0.08178571428571428,62,0.07677419354838708,67,0.15566666666666668,63,0.035483870967741936,75,0.0,83,0.0,89,0.0,85,0.0,86,0.0,82
610,"Delille Cellars, Chaleur Estate Blanc, White, Columbia Valley",50042,Columbia Valley,White,dry,Washington,Usa,2003,False,89.36,B+,3,0.015,34,0.011290322580645162,44,0.03966666666666666,50,0.0332258064516129,58,0.018666666666666668,69,0.0,77,0.0,74,0.006,66,0.01741935483870968,54
611,"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,2003,False,91.36,A,4,0.08178571428571428,62,0.07677419354838708,67,0.15566666666666668,63,0.035483870967741936,75,0.0,83,0.0,89,0.0,85,0.0,86,0.0,82
612,"Flora Springs, Select Cuvee Chardonnay, White, Napa Valley",74747,Napa Valley,White,dry,California,Usa,2003,False,88.35,B,3,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
613,"Nickel & Nickel, Truchard Vineyard Chardonnay, White, Carneros",109212,Carneros,White,dry,California,Usa,2003,False,88.15,B,3,0.08178571428571428,62,0.07677419354838708,67,0.15566666666666668,63,0.035483870967741936,75,0.0,83,0.0,89,0.0,85,0.0,86,0.0,82
614,"Girard, Sauvignon Blanc, White, Napa Valley",79047,Napa Valley,White,dry,California,Usa,2004,False,86.84,B+,3,0.2374074074074074,49,0.02774193548387097,58,0.01172413793103448,58,0.0033333333333333327,60,0.0,65,0.0,66,0.0,68,0.004666666666666667,67,0.08,59
615,"Beringer Vineyards, Chardonnay, White, Napa Valley",10992,Napa Valley,White,dry,California,Usa,2003,False,84.51,B,3,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
616,"Marcassin Estate, Upper Barn Alexander Mountain Chardonnay, White, Alexander Valley",101635,Alexander Valley,White,dry,California,Usa,2001,False,92.57,B,3,0.1692857142857143,59,0.055806451612903235,69,0.029666666666666668,68,0.0,87,0.0016666666666666668,88,0.0,85,0.0,87,0.01206896551724138,84,0.024193548387096774,79
620,"Spottswoode, Sauvignon Blanc, White, Napa County",129358,Napa County,White,dry,California,Usa,2003,False,89.82,B+,4,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
621,"Flora Springs, Soliloquy Vineyard Sauvignon Blanc, White, Oakville",74748,Oakville,White,dry,California,Usa,2003,False,86.55,A+,3,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
622,"Martinelli, Road' Chardonnay, White, Russian River Valley",102662,Russian River Valley,White,dry,California,Usa,2003,False,92.02,B+,3,0.08178571428571428,62,0.07677419354838708,67,0.15566666666666668,63,0.035483870967741936,75,0.0,83,0.0,89,0.0,85,0.0,86,0.0,82
623,"Martinelli, Charles Ranch Chardonnay, White, Sonoma Coast",102647,Sonoma Coast,White,dry,California,Usa,2003,False,90.04,C+,3,0.08178571428571428,62,0.07677419354838708,67,0.15566666666666668,63,0.035483870967741936,75,0.0,83,0.0,89,0.0,85,0.0,86,0.0,82
624,"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,2003,False,89.57,A+,3,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
626,"Araujo Estate, Eisele Vineyard Sauvignon Blanc, White, Napa Valley",5551,Napa Valley,White,dry,California,Usa,2003,False,89.63,B,3,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
629,"Chappellet, Chardonnay, White, Napa Valley",31610,Napa Valley,White,dry,California,Usa,2003,False,90.32,B,3,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
630,"Martinelli, Woolsey Road Chardonnay, White, Russian River Valley",102676,Russian River Valley,White,dry,California,Usa,2003,False,89.31,C+,3,0.08178571428571428,62,0.07677419354838708,67,0.15566666666666668,63,0.035483870967741936,75,0.0,83,0.0,89,0.0,85,0.0,86,0.0,82
631,"Duckhorn Vineyards, Sauvignon Blanc, White, Napa Valley",68067,Napa Valley,White,dry,California,Usa,2003,False,86.03,B,3,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
633,"Joseph Phelps Vineyards, Sauvignon Blanc, White, Napa Valley",89580,Napa Valley,White,dry,California,Usa,2003,False,88.34,B,3,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
640,"Paul Hobbs, Cuvee Agustina Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113415,Sonoma Mountain,White,dry,California,Usa,2002,False,90.9,B,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
642,"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,2001,False,89.92,A+,4,0.1692857142857143,59,0.055806451612903235,69,0.029666666666666668,68,0.0,87,0.0016666666666666668,88,0.0,85,0.0,87,0.01206896551724138,84,0.024193548387096774,79
643,"Grgich Hills Estate, Grown Dry Sauvignon Blanc - Fume Blanc, White, Napa Valley",80582,Napa Valley,White,dry,California,Usa,2003,False,87.04,B,4,0.14250000000000002,49,0.1606451612903226,54,0.13233333333333328,51,0.05967741935483871,59,0.0,64,0.0,67,0.02,67,0.001,67,0.008064516129032258,63
645,"Ramey Wine Cellars, Hyde Vineyard Chardonnay, White, Carneros",118765,Carneros,White,dry,California,Usa,2001,False,92.58,B,3,0.1692857142857143,59,0.055806451612903235,69,0.029666666666666668,68,0.0,87,0.0016666666666666668,88,0.0,85,0.0,87,0.01206896551724138,84,0.024193548387096774,79
651,"Peter Michael Winery, Cuvee Indigene Chardonnay, White, Sonoma County",114823,Sonoma County,White,dry,California,Usa,1996,False,91.94,A,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
653,"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,2002,False,93.52,C+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
654,"Rudd, Bacigalupi Vineyard Chardonnay, White, Russian River Valley",123064,Russian River Valley,White,dry,California,Usa,2001,False,90.97,B,3,0.1692857142857143,59,0.055806451612903235,69,0.029666666666666668,68,0.0,87,0.0016666666666666668,88,0.0,85,0.0,87,0.01206896551724138,84,0.024193548387096774,79
655,"Martinelli, Road' Chardonnay, White, Russian River Valley",102662,Russian River Valley,White,dry,California,Usa,2001,False,90.65,A+,3,0.1692857142857143,59,0.055806451612903235,69,0.029666666666666668,68,0.0,87,0.0016666666666666668,88,0.0,85,0.0,87,0.01206896551724138,84,0.024193548387096774,79
656,"Martinelli, Charles Ranch Chardonnay, White, Sonoma Coast",102647,Sonoma Coast,White,dry,California,Usa,2001,False,89.16,A,3,0.1692857142857143,59,0.055806451612903235,69,0.029666666666666668,68,0.0,87,0.0016666666666666668,88,0.0,85,0.0,87,0.01206896551724138,84,0.024193548387096774,79
657,"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,2001,False,92.72,C,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
658,"Peter Michael Winery, Belle Cote Chardonnay, White, Sonoma County",114819,Sonoma County,White,dry,California,Usa,2001,False,92.25,B+,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
659,"Peter Michael Winery, La Carriere Chardonnay, White, Knights Valley",114826,Knights Valley,White,dry,California,Usa,2001,False,91.14,A,4,0.2592857142857143,47,0.03483870967741936,54,0.015333333333333338,52,0.0,63,0.008666666666666666,66,0.0,65,0.0,66,0.017241379310344827,63,0.01645161290322581,62
660,"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,2001,False,90.23,B+,4,0.2592857142857143,47,0.03483870967741936,54,0.015333333333333338,52,0.0,63,0.008666666666666666,66,0.0,65,0.0,66,0.017241379310344827,63,0.01645161290322581,62
661,"Peter Michael Winery, L'Apres-Midi Sauvignon Blanc, White, Knights Valley",114824,Knights Valley,White,dry,California,Usa,2001,False,87.23,C,3,0.2592857142857143,47,0.03483870967741936,54,0.015333333333333338,52,0.0,63,0.008666666666666666,66,0.0,65,0.0,66,0.017241379310344827,63,0.01645161290322581,62
662,"Paul Hobbs, Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113425,Sonoma Mountain,White,dry,California,Usa,2001,False,88.89,C,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
664,"Chateau Montelena, Potter Valley Riesling, White, Mendocino County",39445,Mendocino County,White,dry,California,Usa,2001,False,85.99,B,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
665,"Kongsgaard, Chardonnay, White, Napa Valley",91585,Napa Valley,White,dry,California,Usa,2000,False,92.91,B+,4,0.3406896551724137,50,0.0941935483870968,52,0.056333333333333326,57,0.049677419354838714,60,0.004,63,0.0,63,0.0,65,0.003666666666666667,65,0.07387096774193548,58
666,"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,2001,False,91.62,B,3,0.2592857142857143,47,0.03483870967741936,54,0.015333333333333338,52,0.0,63,0.008666666666666666,66,0.0,65,0.0,66,0.017241379310344827,63,0.01645161290322581,62
667,"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,2000,False,91.18,B,4,0.37241379310344813,59,0.08806451612903225,67,0.086,70,0.05548387096774193,76,0.009666666666666664,85,0.0,83,0.0006451612903225806,86,0.004666666666666667,84,0.08516129032258063,73
668,"Kongsgaard, Viorous Viognier - Roussanne, White, Napa Valley",91592,Napa Valley,White,dry,California,Usa,2001,False,90.53,C,3,0.2592857142857143,47,0.03483870967741936,54,0.015333333333333338,52,0.0,63,0.008666666666666666,66,0.0,65,0.0,66,0.017241379310344827,63,0.01645161290322581,62
669,"Saintsbury, Reserve Chardonnay, White, Carneros",123837,Carneros,White,dry,California,Usa,2000,False,87.92,C+,3,0.37241379310344813,59,0.08806451612903225,67,0.086,70,0.05548387096774193,76,0.009666666666666664,85,0.0,83,0.0006451612903225806,86,0.004666666666666667,84,0.08516129032258063,73
670,"Rudd, Bacigalupi Vineyard Chardonnay, White, Russian River Valley",123064,Russian River Valley,White,dry,California,Usa,2000,False,87.86,B,3,0.37241379310344813,59,0.08806451612903225,67,0.086,70,0.05548387096774193,76,0.009666666666666664,85,0.0,83,0.0006451612903225806,86,0.004666666666666667,84,0.08516129032258063,73
671,"Flora Springs, Soliloquy Vineyard Sauvignon Blanc, White, Oakville",74748,Oakville,White,dry,California,Usa,2001,False,87.27,A+,3,0.2592857142857143,47,0.03483870967741936,54,0.015333333333333338,52,0.0,63,0.008666666666666666,66,0.0,65,0.0,66,0.017241379310344827,63,0.01645161290322581,62
672,"Peter Michael Winery, Point Rouge Chardonnay, White, Sonoma County",114834,Sonoma County,White,dry,California,Usa,2001,False,94.69,B+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
674,"Newton Vineyard, Unfiltered Chardonnay, White, Napa Valley",109014,Napa Valley,White,dry,California,Usa,2000,False,89.98,B,3,0.3406896551724137,50,0.0941935483870968,52,0.056333333333333326,57,0.049677419354838714,60,0.004,63,0.0,63,0.0,65,0.003666666666666667,65,0.07387096774193548,58
675,"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,1993,False,89.92,B,3,0.2096428571428571,47,0.06709677419354837,55,0.051333333333333335,55,0.04428571428571428,59,0.02366666666666667,66,0.0,66,0.0,67,0.0,64,0.03709677419354839,61
676,"Cuvaison, Carneros Chardonnay, White, Napa Valley",47922,Napa Valley,White,dry,California,Usa,2001,False,89.77,A+,3,0.2592857142857143,47,0.03483870967741936,54,0.015333333333333338,52,0.0,63,0.008666666666666666,66,0.0,65,0.0,66,0.017241379310344827,63,0.01645161290322581,62
677,"Peter Michael Winery, Mon Plaisir Chardonnay, White, Sonoma County",114832,Sonoma County,White,dry,California,Usa,2000,False,88.92,C+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
678,"Miner Family Winery, Chardonnay, White, Napa Valley",105859,Napa Valley,White,dry,California,Usa,2000,False,81.17,C,3,0.3406896551724137,50,0.0941935483870968,52,0.056333333333333326,57,0.049677419354838714,60,0.004,63,0.0,63,0.0,65,0.003666666666666667,65,0.07387096774193548,58
679,"Flora Springs, Soliloquy Vineyard Sauvignon Blanc, White, Oakville",74748,Oakville,White,dry,California,Usa,2000,False,86.25,C+,3,0.3406896551724137,50,0.0941935483870968,52,0.056333333333333326,57,0.049677419354838714,60,0.004,63,0.0,63,0.0,65,0.003666666666666667,65,0.07387096774193548,58
680,"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,2000,False,91.88,B+,3,0.3406896551724137,50,0.0941935483870968,52,0.056333333333333326,57,0.049677419354838714,60,0.004,63,0.0,63,0.0,65,0.003666666666666667,65,0.07387096774193548,58
681,"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,2000,False,95.42,C+,3,0.37241379310344813,59,0.08806451612903225,67,0.086,70,0.05548387096774193,76,0.009666666666666664,85,0.0,83,0.0006451612903225806,86,0.004666666666666667,84,0.08516129032258063,73
682,"Beringer Vineyards, Private Reserve Chardonnay, White, Napa Valley",11030,Napa Valley,White,dry,California,Usa,2000,False,90.26,B,4,0.3406896551724137,50,0.0941935483870968,52,0.056333333333333326,57,0.049677419354838714,60,0.004,63,0.0,63,0.0,65,0.003666666666666667,65,0.07387096774193548,58
683,"Ferrari-Carano, Reserve Chardonnay, White, Carneros",73129,Carneros,White,dry,California,Usa,2000,False,89.35,C+,3,0.37241379310344813,59,0.08806451612903225,67,0.086,70,0.05548387096774193,76,0.009666666666666664,85,0.0,83,0.0006451612903225806,86,0.004666666666666667,84,0.08516129032258063,73
684,"Chateau Montelena, Chardonnay, White, Napa Valley",39443,Napa Valley,White,dry,California,Usa,2000,False,88.75,B,3,0.3406896551724137,50,0.0941935483870968,52,0.056333333333333326,57,0.049677419354838714,60,0.004,63,0.0,63,0.0,65,0.003666666666666667,65,0.07387096774193548,58
685,"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,1992,False,87.64,B,3,0.2531034482758621,52,0.13806451612903226,54,0.021,58,0.0,62,0.036333333333333336,63,0.0,66,0.0,67,0.0,65,0.0996774193548387,62
686,"Truchard Vineyards, Chardonnay, White, Carneros",136966,Carneros,White,dry,California,Usa,2000,False,88.13,A+,3,0.37241379310344813,59,0.08806451612903225,67,0.086,70,0.05548387096774193,76,0.009666666666666664,85,0.0,83,0.0006451612903225806,86,0.004666666666666667,84,0.08516129032258063,73
687,"Joseph Phelps Vineyards, Viognier, White, Napa Valley",89582,Napa Valley,White,dry,California,Usa,2001,False,87.85,A,3,0.2592857142857143,47,0.03483870967741936,54,0.015333333333333338,52,0.0,63,0.008666666666666666,66,0.0,65,0.0,66,0.017241379310344827,63,0.01645161290322581,62
688,"Delille Cellars, Chaleur Estate Blanc, White, Columbia Valley",50042,Columbia Valley,White,dry,Washington,Usa,2000,False,87.99,B,4,0.052758620689655165,32,0.043225806451612905,43,0.005333333333333333,53,0.013225806451612905,58,0.007333333333333334,67,0.022258064516129033,73,0.0,72,0.0013333333333333333,61,0.013225806451612905,49
689,"Flora Springs, Barrel Fermented Chardonnay, White, Napa Valley",74732,Napa Valley,White,dry,California,Usa,2001,False,87.61,B,3,0.2592857142857143,47,0.03483870967741936,54,0.015333333333333338,52,0.0,63,0.008666666666666666,66,0.0,65,0.0,66,0.017241379310344827,63,0.01645161290322581,62
690,"Pahlmeyer, Napa Valley Chardonnay, White, Napa Valley",111897,Napa Valley,White,dry,California,Usa,1999,False,92.07,C+,3,0.3510714285714286,46,0.08709677419354839,48,0.096,54,0.004193548387096774,57,0.0,61,0.0,64,0.0,65,0.0013333333333333333,63,0.024193548387096774,60
691,"Spottswoode, Sauvignon Blanc, White, Napa County",129358,Napa County,White,dry,California,Usa,2001,False,88.88,B,3,0.2592857142857143,47,0.03483870967741936,54,0.015333333333333338,52,0.0,63,0.008666666666666666,66,0.0,65,0.0,66,0.017241379310344827,63,0.01645161290322581,62
692,"Ferrari-Carano, Chardonnay, White, Sonoma County",73115,Sonoma County,White,dry,California,Usa,2000,False,87.2,B,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
693,"Forman Vineyard, Chardonnay, White, Napa Valley",75323,Napa Valley,White,dry,California,Usa,2000,False,88.31,A,3,0.3406896551724137,50,0.0941935483870968,52,0.056333333333333326,57,0.049677419354838714,60,0.004,63,0.0,63,0.0,65,0.003666666666666667,65,0.07387096774193548,58
694,"Far Niente Winery, Estate Chardonnay, White, Napa Valley",72081,Napa Valley,White,dry,California,Usa,2000,False,87.66,C,3,0.3406896551724137,50,0.0941935483870968,52,0.056333333333333326,57,0.049677419354838714,60,0.004,63,0.0,63,0.0,65,0.003666666666666667,65,0.07387096774193548,58
695,"Kistler Vineyards, Hudson Vineyard Chardonnay, White, Carneros",91298,Carneros,White,dry,California,Usa,1999,False,95.03,B,3,0.4046428571428571,58,0.1332258064516129,60,0.08733333333333332,69,0.0016129032258064516,72,0.001,82,0.0,84,0.0,84,0.004,84,0.030322580645161287,80
696,"Ramey Wine Cellars, Hyde Vineyard Chardonnay, White, Carneros",118765,Carneros,White,dry,California,Usa,1999,False,93.34,C+,3,0.4046428571428571,58,0.1332258064516129,60,0.08733333333333332,69,0.0016129032258064516,72,0.001,82,0.0,84,0.0,84,0.004,84,0.030322580645161287,80
697,"Shafer Vineyards, Red Shoulder Ranch Chardonnay, White, Carneros",126751,Carneros,White,dry,California,Usa,1999,False,90.61,B,4,0.4046428571428571,58,0.1332258064516129,60,0.08733333333333332,69,0.0016129032258064516,72,0.001,82,0.0,84,0.0,84,0.004,84,0.030322580645161287,80
698,"Paul Hobbs, Cuvee Agustina Richard Dinner Vineyard Chardonnay, White, Sonoma Mountain",113415,Sonoma Mountain,White,dry,California,Usa,1999,False,90.37,C+,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
699,"Rudd, Bacigalupi Vineyard Chardonnay, White, Russian River Valley",123064,Russian River Valley,White,dry,California,Usa,1999,False,90.35,C+,3,0.4046428571428571,58,0.1332258064516129,60,0.08733333333333332,69,0.0016129032258064516,72,0.001,82,0.0,84,0.0,84,0.004,84,0.030322580645161287,80
700,"Flora Springs, Barrel Fermented Chardonnay, White, Napa Valley",74732,Napa Valley,White,dry,California,Usa,2000,False,89.22,C+,3,0.3406896551724137,50,0.0941935483870968,52,0.056333333333333326,57,0.049677419354838714,60,0.004,63,0.0,63,0.0,65,0.003666666666666667,65,0.07387096774193548,58
701,"Domaine Serene, 'Dijon Clones - Cote Sud Vineyard' Chardonnay, White, Willamette Valley",65475,Willamette Valley,White,dry,Oregon,Usa,1999,False,87.84,B,3,1.0910714285714287,43,0.32161290322580643,44,0.10499999999999997,49,0.10838709677419356,53,0.035,59,0.0074193548387096785,66,0.030967741935483867,67,0.010333333333333332,63,0.15580645161290324,54
702,"Duckhorn Vineyards, Sauvignon Blanc, White, Napa Valley",68067,Napa Valley,White,dry,California,Usa,2000,False,87.37,A,4,0.3406896551724137,50,0.0941935483870968,52,0.056333333333333326,57,0.049677419354838714,60,0.004,63,0.0,63,0.0,65,0.003666666666666667,65,0.07387096774193548,58
703,"Turnbull Wine Cellars, Sauvignon Blanc, White, Oakville",137307,Oakville,White,dry,California,Usa,2000,False,85.97,B,3,0.3406896551724137,50,0.0941935483870968,52,0.056333333333333326,57,0.049677419354838714,60,0.004,63,0.0,63,0.0,65,0.003666666666666667,65,0.07387096774193548,58
704,"Domaine Serene, Clos Du Soleil Vineyard Chardonnay, White, Dundee Hills",65489,Dundee Hills,White,dry,Oregon,Usa,1999,False,85.94,C,3,1.0910714285714287,43,0.32161290322580643,44,0.10499999999999997,49,0.10838709677419356,53,0.035,59,0.0074193548387096785,66,0.030967741935483867,67,0.010333333333333332,63,0.15580645161290324,54
705,"Flora Springs, Soliloquy Vineyard Sauvignon Blanc, White, Oakville",74748,Oakville,White,dry,California,Usa,1999,False,85.24,A,3,0.3510714285714286,46,0.08709677419354839,48,0.096,54,0.004193548387096774,57,0.0,61,0.0,64,0.0,65,0.0013333333333333333,63,0.024193548387096774,60
706,"Truchard Vineyards, Chardonnay, White, Carneros",136966,Carneros,White,dry,California,Usa,1999,False,89.78,A,3,0.4046428571428571,58,0.1332258064516129,60,0.08733333333333332,69,0.0016129032258064516,72,0.001,82,0.0,84,0.0,84,0.004,84,0.030322580645161287,80
707,"Pine Ridge Vineyards, Dijon Clones Chardonnay, White, Carneros",116330,Carneros,White,dry,California,Usa,2000,False,89.08,B,4,0.37241379310344813,59,0.08806451612903225,67,0.086,70,0.05548387096774193,76,0.009666666666666664,85,0.0,83,0.0006451612903225806,86,0.004666666666666667,84,0.08516129032258063,73
